,demand_point_index,x_coordinate,y_coordinate,2016,2017,2018,2019,2020,2021,2022,2023,2024,demand_point_index,x_coordinate,y_coordinate,supply_point_ka_index
1767,1767,39.5,27.5,5.900317031250769,12.05538247047512,20.348835941716786,55.64976248571756,86.8255579255019,115.51398464230977,127.20872997673249,226.7203192985417,226.90216542608132,1767,39.5,27.5,7
1768,1768,40.5,27.5,4.791141917897152,10.285302839603036,19.655310399439745,52.395842994799125,79.77732590055751,106.1234865901566,153.11204839158415,203.8800795545848,208.39425268975572,1768,40.5,27.5,7
1769,1769,41.5,27.5,3.271099443994036,4.907147499815788,8.051326622606545,18.61465743815432,30.44263190490216,44.77235562210135,60.47320473338823,70.12397247332014,100.41745630353697,1769,41.5,27.5,78
1770,1770,42.5,27.5,1.6135924694290076,3.557780392428324,5.499589767342726,13.839750216185225,25.77869998744974,33.21069597428425,39.708211637630285,50.96587773209108,64.45124287628515,1770,42.5,27.5,78
1771,1771,43.5,27.5,1.544902651928108,3.2157416240559784,5.979264701153299,15.824378474080516,27.59747083519109,34.17750811789057,44.33878724692006,49.366399735020174,76.69538388019873,1771,43.5,27.5,78
1772,1772,44.5,27.5,3.720314760831856,6.120011655368661,15.759825909556003,35.60504495570714,62.31276289914471,93.55475192252194,137.43409574551873,179.97548422800097,183.4702978748153,1772,44.5,27.5,78
1773,1773,45.5,27.5,3.4187106482227083,6.562035365455105,10.870095299600743,28.533659794818742,53.58236075549667,72.94555918124163,95.49382475801968,122.44272677809164,160.78591226193433,1773,45.5,27.5,83
1774,1774,46.5,27.5,6.165496155110582,11.649493647557502,23.39245245553694,59.00239097478072,100.69340628855296,122.44146484027702,187.74835339519996,247.0895780904342,272.44815764975203,1774,46.5,27.5,83
1775,1775,47.5,27.5,5.730066947338984,12.151694448967897,22.27787245894352,55.24748078438823,99.61709722691724,111.96703421526018,154.66962872741703,248.20948372416663,303.5447388132092,1775,47.5,27.5,40
1776,1776,48.5,27.5,5.157222250536686,10.482623560355371,19.22735362893103,49.65385365167762,74.41203600299362,89.87918144739193,100.35915984289308,148.08142636590313,186.3703209435534,1776,48.5,27.5,40
1777,1777,49.5,27.5,5.671617407595527,10.069199203700707,21.207355377759573,55.49710593610104,83.08844535881259,102.89137911739728,132.35904404881532,231.67945828911397,246.5956654216604,1777,49.5,27.5,19
1778,1778,50.5,27.5,4.406332570527524,8.31774600753708,13.81832307475386,40.82652273558241,63.689361791566014,72.54399411422204,117.85940975325786,140.4081825033448,178.61129611145705,1778,50.5,27.5,19
1779,1779,51.5,27.5,4.17629305754177,7.817108260462347,12.411009635349052,36.362981052405445,69.53528290629231,91.00406250557415,134.68276504101695,161.4593045778176,186.2660406541907,1779,51.5,27.5,39
1780,1780,52.5,27.5,5.642959885813798,11.778362073902017,17.725363043083714,58.83437887193658,90.65132799070152,109.92486024299876,177.5606245911924,207.14881836792767,241.4619203255869,1780,52.5,27.5,39
1781,1781,53.5,27.5,5.715594702332959,9.532923149415618,17.58082730612683,41.9833347312029,81.38651655751944,92.7874104519248,146.79010688982342,205.49915912300332,237.312208049159,1781,53.5,27.5,39
1782,1782,54.5,27.5,4.080547391296291,8.467149877542168,18.17889905031916,42.91156436949303,66.5177215002297,96.41306791617389,158.400497398364,217.3991211666921,203.77309898449067,1782,54.5,27.5,39
1783,1783,55.5,27.5,3.088129662803841,5.50017603833081,9.671139341509774,20.76258695297868,39.250165022655935,48.07051843469767,60.0317485109458,74.92605224138731,107.73183782731194,1783,55.5,27.5,15
1784,1784,56.5,27.5,2.525170491123559,4.057093177569312,7.502682412495408,20.175868415833463,34.861484502447,43.42289734221371,52.85005616757884,58.78395193028413,93.52879891721314,1784,56.5,27.5,15
1785,1785,57.5,27.5,4.476429048470696,7.798205417684725,17.440844139578054,38.23745089819013,61.1995692613144,82.34939394155357,129.04165694115167,169.33288543487595,173.13256985172154,1785,57.5,27.5,15
1786,1786,58.5,27.5,3.926305029548122,9.132609121926896,16.369868789997447,43.98450415558015,72.15630338847778,81.50596079829384,121.20266581784416,187.8329232221441,196.2506744773061,1786,58.5,27.5,15
1787,1787,59.5,27.5,4.346713366650668,8.075469561633364,16.885230066088948,41.71827767810797,70.36105519158914,81.87142050564529,107.4859677867344,142.71729003675816,171.02825111044115,1787,59.5,27.5,15
1788,1788,60.5,27.5,1.738117746504377,3.5438829316206464,6.94409891423962,17.149583035693837,31.051657517405346,36.939166046733874,52.516763760967024,69.82946813726893,80.5315682618017,1788,60.5,27.5,15
1789,1789,61.5,27.5,0.0741227377363664,0.1464380761092322,0.3450357388302439,1.0000828984070265,1.622872872443437,1.894512451229328,2.532676434371322,3.3428501644326083,4.700244960571533,1789,61.5,27.5,15
1790,1790,62.5,27.5,0.0513356661015845,0.109065896358135,0.3735673530933313,0.929165263334322,1.594066023382804,2.3461687579065877,3.058068257922922,4.128247502529792,4.755847073833577,1790,62.5,27.5,15
1791,1791,63.5,27.5,0.0557201613910697,0.1123823025774064,0.1776994501056183,0.4454695957154128,0.730214797587801,1.0068795194448334,1.2541578524710943,1.402006790860369,2.476316351144352,1791,63.5,27.5,15
1792,1792,0.5,28.5,0.4412924916157628,0.8194765749711201,1.5043058350415863,3.8037003377375194,5.738630376505162,9.424351633210607,11.55441617192972,19.023790986837884,22.666155888486323,1792,0.5,28.5,34
1793,1793,1.5,28.5,0.5750351081803291,0.9588890186430628,1.5571161988765496,4.654150271019145,7.151389732433336,10.634388084959433,13.961407792283056,19.52735140687962,20.718280039236028,1793,1.5,28.5,34
1794,1794,2.5,28.5,0.6637130474770162,1.4879714542025295,2.2701082956803424,5.562131214341991,8.627277741680723,11.061124244181196,15.247441598974666,24.73428541385756,25.04641779211479,1794,2.5,28.5,34
1795,1795,3.5,28.5,0.5704920326479395,1.3290796585421625,1.5089787497256093,4.497934569321564,6.542127245158941,10.223513957057111,15.02104173675499,21.73592838221016,24.203693436566677,1795,3.5,28.5,34
1796,1796,4.5,28.5,0.565331826986954,1.3124174878567536,1.6991581733761598,5.475766493349831,7.067567912937184,12.288322666834178,19.48298797308024,29.16702508531316,29.586880316997632,1796,4.5,28.5,34
1797,1797,5.5,28.5,0.5000084365977289,1.1158897388114548,1.5440068526781792,5.035484856647135,6.975408848106369,11.86653168304065,18.568917929963902,28.684433027006826,29.44489876702365,1797,5.5,28.5,34
1798,1798,6.5,28.5,0.4370694659187996,1.3528508033979558,1.5015230386506622,4.5007179806833975,6.963700592267623,12.257404114440476,16.09210566446957,30.735259828080757,26.785742738347675,1798,6.5,28.5,64
1799,1799,7.5,28.5,0.6180386201513771,1.4700236665304682,1.6358556538216686,5.259672842818523,7.340779706489962,14.520617813132452,17.878311869130137,30.763484129612564,30.859912491659284,1799,7.5,28.5,64
1800,1800,8.5,28.5,0.5877555432945846,1.223195428275898,1.6697799836327578,5.131842413092042,7.066946383054114,12.98834542562448,23.381890566427614,35.26504525929858,36.55409861419376,1800,8.5,28.5,64
1801,1801,9.5,28.5,0.5051734462216474,1.3100170100385569,2.4753909692895566,6.912775865906021,10.049935058194311,15.852137520641486,21.53272137535373,37.69956608790332,38.37254192285349,1801,9.5,28.5,64
1802,1802,10.5,28.5,0.8525161989513901,1.7057837262019844,2.782963498386557,7.904006079998045,14.828844855155475,22.551044345331064,29.376610902892608,55.85882301707347,41.82746721530294,1802,10.5,28.5,64
1803,1803,11.5,28.5,1.1750078762344478,2.2431040285606363,3.5780426912833523,9.75479198901676,17.13588471252826,21.40669067548052,30.255531172101637,35.209832779581305,42.85648924198298,1803,11.5,28.5,64
1804,1804,12.5,28.5,0.8498939967434054,1.6038417283387878,3.2073951505730647,9.679953524478218,15.844797719985618,23.925168728882625,29.17204177266548,32.9639897761949,44.04306196597796,1804,12.5,28.5,64
1805,1805,13.5,28.5,0.8601320385539372,1.6439474730738894,3.0205071549888904,10.751859213525568,16.96670515428247,20.99220320164125,27.017931136500003,30.0883062014549,50.338869902094906,1805,13.5,28.5,64
1806,1806,14.5,28.5,0.8024257083440199,1.6839477001422944,3.5369350578884147,9.934610315529133,16.02824427410997,22.65067919528039,32.198483867473264,34.453378991644,50.53304298105509,1806,14.5,28.5,64
1807,1807,15.5,28.5,0.9183056613363356,2.315577109049568,3.8438504102596247,10.586631573038794,18.45274361779769,19.953157366036965,29.40369603091196,34.917148987864074,53.46761765382141,1807,15.5,28.5,37
1808,1808,16.5,28.5,1.2524667898878348,2.592232968886087,4.476521303215804,12.526297940830451,21.36197619688226,32.19858266535417,36.74035662392156,44.912045938413954,73.83367575777042,1808,16.5,28.5,37
1809,1809,17.5,28.5,3.577300829425665,5.965294669135429,10.072349813280134,28.41299053399912,37.88152213699642,46.14648358267194,71.35056906001724,67.13374581559741,104.41832411117146,1809,17.5,28.5,37
1810,1810,18.5,28.5,3.879527587591012,7.428551568391947,17.067151753625783,38.02761163610429,67.63921708405488,91.57541775239476,129.9632182756087,160.50347735227913,171.07809406374946,1810,18.5,28.5,37
1811,1811,19.5,28.5,5.379877807211204,10.608688640574474,20.333879432835115,54.22534493875124,76.03886988352244,104.44668450302892,166.49493037646135,231.49272293892943,221.2543383823229,1811,19.5,28.5,37
1812,1812,20.5,28.5,5.9167094509279305,10.295151604205676,20.385033915815512,52.94867361855113,79.3062259469339,117.95130563944528,144.0804679813874,177.11034904062214,200.15143981781392,1812,20.5,28.5,37
1813,1813,21.5,28.5,5.265571058718654,10.945783888454017,19.010268841531225,54.928496698699554,76.04523143375917,116.94304237410996,127.3416472758202,228.73842509907095,219.963995070356,1813,21.5,28.5,37
1814,1814,22.5,28.5,5.180027550202222,10.80278824679587,20.44575176406276,50.759331040454185,75.77507223696968,103.8827290877837,169.3394050940653,213.46527587150788,215.32385386168232,1814,22.5,28.5,37
1815,1815,23.5,28.5,3.6770773467257087,8.034628100853375,18.1298092923804,41.16331570883638,65.85424508863798,95.86751252726674,132.25065451800774,189.36638946204877,184.7429711154735,1815,23.5,28.5,37
1816,1816,24.5,28.5,4.156836317408979,8.153419969785721,14.227262389746253,36.67405043580624,53.92022067631201,84.95787835953035,124.92383935268376,160.53444885555624,150.8268929693827,1816,24.5,28.5,50
1817,1817,25.5,28.5,3.799912789853033,7.182692299148908,13.818772880824834,36.5418290034452,72.53199506517845,80.47817502098901,131.6427851440955,157.14446165178,181.05164535122648,1817,25.5,28.5,50
1818,1818,26.5,28.5,3.862523719962735,7.842025551180486,14.88342199453413,34.65082973489336,70.28065398168388,94.6641230930278,129.0721113129506,166.56210952502093,181.4902251298592,1818,26.5,28.5,50
1819,1819,27.5,28.5,3.10197060155645,5.1183250155648405,8.209058310079858,20.78245990503072,35.88795779036077,53.097038339488165,66.22455024987636,73.07665964250444,110.1180161226377,1819,27.5,28.5,50
1820,1820,28.5,28.5,2.043854628968286,3.754847363526953,6.951023502739501,16.919659450910576,26.753885906924523,41.44207855061964,51.02898884943036,58.94941218146162,89.09109444437544,1820,28.5,28.5,50
1821,1821,29.5,28.5,2.775786013589528,3.924558732265514,13.310635622878076,33.59212144657592,49.462882363259965,70.86326069056807,98.7078988065848,133.61714874007285,137.473331279837,1821,29.5,28.5,50
1822,1822,30.5,28.5,3.3227363680306583,5.805956306491504,10.786588739952878,27.100298968217064,40.71864650883454,54.302926928401845,81.02802332257903,100.68434817383977,126.8620518118644,1822,30.5,28.5,50
1823,1823,31.5,28.5,2.696582765250146,4.604532759165835,8.628027814149243,20.250040362486526,30.061749432774235,53.19962393410143,78.90627521202177,91.96781007636709,108.14169690629464,1823,31.5,28.5,18
1824,1824,32.5,28.5,3.6858802982256087,6.827398011474259,11.686569715083914,29.49205108421741,44.77861691272578,72.19919819967804,106.96739339286712,131.77411839278486,144.44997018789056,1824,32.5,28.5,18
1825,1825,33.5,28.5,4.314581108432615,8.569677410201749,17.179461569875173,42.0751048372668,69.29004519236969,86.25929639673615,127.23972276075126,183.4298714439491,183.47817047816864,1825,33.5,28.5,18
1826,1826,34.5,28.5,5.281962032417841,10.660341913158748,20.015499172801714,47.18252730553156,88.45568250316414,108.4179065776637,156.94830228289777,188.37244499861083,232.3078968943408,1826,34.5,28.5,18
1827,1827,35.5,28.5,5.017210193632643,10.080054681618993,21.150353005614274,58.08377426599657,90.5207298311367,116.33644463818574,173.81132160654485,229.98274127920308,243.14085858839357,1827,35.5,28.5,18
1828,1828,36.5,28.5,4.819609819966714,9.739271365279524,19.917878893609213,46.33608023140549,67.59743323984345,96.03571139954136,146.93126371653764,181.08669946209577,196.6937694638188,1828,36.5,28.5,18
1829,1829,37.5,28.5,4.636231606673215,9.391105382303508,19.82921389337915,45.48171122615341,70.99429553172385,90.39465663174416,140.63683426036275,181.31495244250016,185.7571588679092,1829,37.5,28.5,11
1830,1830,38.5,28.5,3.5635928233980434,6.176965436440405,15.842145374653397,38.13858829837712,67.04456866554978,77.92006853535992,103.39604901814452,122.83794798023104,133.55565891692635,1830,38.5,28.5,11
1831,1831,39.5,28.5,4.155360783036126,9.66088535115114,20.20274334884492,53.42469952188067,78.59657659395259,93.39749644349152,156.55180505393614,167.357038474822,186.60388673123765,1831,39.5,28.5,7
1832,1832,40.5,28.5,4.97533515366638,11.24835703009254,18.09091822936975,54.06254349349446,88.34085401803289,121.90543180545104,159.74749621745727,192.19945967898548,212.2240038606816,1832,40.5,28.5,78
1833,1833,41.5,28.5,3.199445045715508,5.045739735144585,8.565945879981545,36.69865762399057,55.363137571519296,77.51773708542282,111.05554365714602,123.11807225549644,154.04884728414797,1833,41.5,28.5,78
1834,1834,42.5,28.5,1.675890005857055,3.031745360606387,4.912698030514282,20.671833913175234,36.27630681339282,42.68727087242928,64.71182016262854,76.89532388813957,107.45765790076472,1834,42.5,28.5,78
1835,1835,43.5,28.5,2.637895097629965,4.830767368064739,14.001236582336542,35.619896181165764,49.5205247978713,79.86878606489003,99.66053426206172,126.0778478004361,145.22464548603506,1835,43.5,28.5,78
1836,1836,44.5,28.5,4.2225945523090695,6.6261740378935885,17.008490904031277,45.87590631791853,82.53736949667321,84.61724175281792,139.32340939381382,173.24868111893295,192.78757716805373,1836,44.5,28.5,78
1837,1837,45.5,28.5,4.752425849205671,9.989398200811475,22.266910795644343,53.39020707959704,84.66311949238452,107.38573436781436,174.03294929468072,244.7257767353276,231.21292138298983,1837,45.5,28.5,78
1838,1838,46.5,28.5,5.5494149917512585,11.73052223434912,20.7764030593487,56.05239333265816,91.78430865812636,99.76256183336902,178.89035581534807,224.35547194257225,251.89056128923065,1838,46.5,28.5,83
1839,1839,47.5,28.5,5.149377781934265,10.885311360961587,23.394849966328824,63.65647562139921,96.87366575836916,118.6248759255132,166.44045999094612,256.82687679921787,280.39722913767,1839,47.5,28.5,40
1840,1840,48.5,28.5,6.03501172551283,11.0214374788225,23.718373219814723,63.42742881335215,100.6848668893792,119.17978432785662,172.2672166698359,231.1175704088612,288.76438691037293,1840,48.5,28.5,40
1841,1841,49.5,28.5,5.991805205819195,10.559928895004797,21.843034012534748,64.03269754195458,91.8476896748451,138.6631630124587,197.86150094562024,297.9970329495057,270.9116677040047,1841,49.5,28.5,19
1842,1842,50.5,28.5,3.777218148451707,7.492606224319948,17.434264372664824,49.23052023548459,67.2763893175385,104.31566140104054,160.4429499598452,211.1357273474476,214.8638699765129,1842,50.5,28.5,39
1843,1843,51.5,28.5,3.649328762709636,7.34529709385028,15.32037821484984,40.45752758509778,63.668867392253176,74.74213571229758,108.95503480984434,125.30430014439229,181.9145835900588,1843,51.5,28.5,39
1844,1844,52.5,28.5,5.043641841108526,10.126616223343753,20.178019094250025,53.801206542846735,92.4921148496942,101.23395893283792,136.22268260945168,206.6926986292906,222.6720437229509,1844,52.5,28.5,39
1845,1845,53.5,28.5,4.914725348116272,10.1839441789484,20.61558653980026,51.5344556138903,92.90271660000327,94.52603826331163,161.04379081005845,234.1441357519318,244.8195935396876,1845,53.5,28.5,39
1846,1846,54.5,28.5,4.069888351794547,7.754445008667019,15.315177904041498,39.49450455013946,61.31607077014056,87.53510870057184,121.85940930945408,162.77364857636036,167.57122841812205,1846,54.5,28.5,39
1847,1847,55.5,28.5,3.661734317295752,6.949751430500236,12.861067178451089,32.40343804130659,50.374392265039,78.52652959004828,108.19203297766288,110.5083624797312,149.3977386327815,1847,55.5,28.5,15
1848,1848,56.5,28.5,4.283459196327647,8.279078985655536,15.15813204849038,44.16361039437991,58.72930733168848,74.3235625798852,109.25103194036382,123.90560019369032,140.09903976647388,1848,56.5,28.5,15
1849,1849,57.5,28.5,4.908393357416843,10.198150123090292,18.09678071824126,51.68867961004783,81.31506618891727,91.53192894234124,147.8008105087021,188.2668711334639,214.87658801831623,1849,57.5,28.5,15
1850,1850,58.5,28.5,5.574713495045357,12.148717629811028,21.010421224200943,54.84894831058986,76.93093231204718,109.97810631974512,116.55261243690626,217.7290361258641,228.85995091093093,1850,58.5,28.5,15
1851,1851,59.5,28.5,4.3849470434469815,8.369536640076246,13.712683664547642,36.25518708290133,57.00667280563414,68.74177605431724,83.49842841712298,120.57396071904016,162.8728042273575,1851,59.5,28.5,15
1852,1852,60.5,28.5,0.1123614254224092,0.2249025179942004,0.4421535563785738,1.1372939853380348,1.8846312157649028,2.118253890222205,2.990010325267961,4.328999885579709,5.076852095723791,1852,60.5,28.5,15
1853,1853,61.5,28.5,0.0853419054858068,0.1705017755984741,0.3360010114049954,0.8641603920435637,1.262502090438391,1.988530728077312,2.365013064938532,3.5487574088128984,4.355001096788811,1853,61.5,28.5,15
1854,1854,62.5,28.5,0.0720668307664084,0.1389198932929964,0.277202813582561,0.6272100700733334,1.0031673714456897,1.6006002848114516,2.314486494796604,3.074212329550453,3.774981813008965,1854,62.5,28.5,15
1855,1855,63.5,28.5,0.0799157271691231,0.1750905214456438,0.3065934863209258,0.7576941795371313,1.2218273280797538,1.5921313305879772,2.2339702202055958,2.7543479376506284,3.867498608454107,1855,63.5,28.5,15
1856,1856,0.5,29.5,0.5439627851451846,0.7429929677223264,1.6296197813124544,3.9712928339885454,6.544015842839439,9.072870343639536,12.273659214621004,19.61412330406335,21.276372406543967,1856,0.5,29.5,34
1857,1857,1.5,29.5,0.6297784426790883,0.8536444411631263,1.6850276378646218,4.479863176875292,7.731286911916723,9.461179572787422,13.435209655811605,19.931972346020626,20.21047719741761,1857,1.5,29.5,34
1858,1858,2.5,29.5,0.645729740685482,1.2528723168241265,1.7657505433593792,5.096946957978108,7.778375091422453,9.220437772243166,16.26090092255615,25.19793238795418,26.158116205740534,1858,2.5,29.5,34
1859,1859,3.5,29.5,0.5852215759856215,1.1986537901154335,1.587864946720254,4.576456724522171,6.046486476338889,9.59084570577755,15.37120088562282,27.58969284148117,26.0396918411786,1859,3.5,29.5,34
1860,1860,4.5,29.5,0.5273237724335316,1.2181669623776716,1.7204029647995158,5.691997064889906,6.496315880919825,11.440869001596091,18.705116582019503,28.953321802900405,33.05985004725151,1860,4.5,29.5,34
1861,1861,5.5,29.5,0.4980604513769827,0.9019470724005008,1.6746725639974325,4.988610808048532,7.753665311578792,13.545929971034688,19.859824122525524,28.49174086701057,30.939954726881904,1861,5.5,29.5,64
1862,1862,6.5,29.5,0.5470128236282432,1.3716844404716302,1.7804497790877585,4.864659260557648,6.419474679904454,12.877598941080104,16.919310668106387,27.055758226795422,28.322058957161413,1862,6.5,29.5,64
1863,1863,7.5,29.5,0.8554440808246035,1.9761115907750064,2.908586484809162,7.057557959601248,10.92494746634787,16.094778820383613,21.042385758551447,30.712798976276176,38.2346828951384,1863,7.5,29.5,64
1864,1864,8.5,29.5,0.8314345554468143,1.6164326713321835,2.215113028552381,6.663972421567833,8.987266701453523,14.244488650687492,28.79917010821183,41.27502762136799,45.14584843165792,1864,8.5,29.5,64
1865,1865,9.5,29.5,0.5865691252793157,1.335350086970055,2.1678399881038155,7.692715158393313,13.699104897986208,20.68616300467215,27.488252283941943,41.30912062276867,38.69624717283983,1865,9.5,29.5,64
1866,1866,10.5,29.5,0.8709855004556776,1.6166590584150555,2.635991694734133,8.78293895686767,14.288314078541474,25.03999150576687,31.774873451089785,51.02962486829073,51.74806557841196,1866,10.5,29.5,64
1867,1867,11.5,29.5,0.8659759308880928,1.6448890623791017,2.6899983922888784,10.052073060476268,13.794622387909984,22.930769447376417,30.72501548475716,44.5581623922075,54.22973198306307,1867,11.5,29.5,64
1868,1868,12.5,29.5,0.8007167726817201,1.4167353717530893,2.70621640454169,8.738837799905447,15.984535072195367,20.488101540918937,28.17781121218072,30.51505790739209,46.75444973258441,1868,12.5,29.5,64
1869,1869,13.5,29.5,1.226559569521439,2.3021487371355,4.435441175429792,9.724122286741007,15.463356392449215,22.655796005296864,27.905713768184512,26.51344500234992,42.9711910019,1869,13.5,29.5,64
1870,1870,14.5,29.5,0.9000018271020304,1.538601934655886,4.375867641884446,12.52454015340754,19.769463455024912,24.92167949035761,30.723472046654305,39.72585150529595,50.94306630111404,1870,14.5,29.5,64
1871,1871,15.5,29.5,0.6542702698672092,1.5766272009276203,3.481508948289763,10.329240209392513,16.769255290287877,22.6381185520253,35.124679964879064,34.52159789964439,44.75424697662151,1871,15.5,29.5,37
1872,1872,16.5,29.5,0.8695341920903047,1.6824149944289162,2.841971053580357,8.987237450265996,15.85689004550572,20.824437212775987,29.379863153856896,33.062917834647294,48.03533561081435,1872,16.5,29.5,37
1873,1873,17.5,29.5,1.6797822179510875,3.146572915600934,5.487510168932077,14.946909352133012,23.91962996067888,30.678994146196317,36.14514732886878,41.51875648387556,67.7088005686507,1873,17.5,29.5,37
1874,1874,18.5,29.5,3.712853405687707,7.899543016415992,13.893180119934971,32.43634602889224,45.14869160687143,70.37542723598743,93.152049193338,115.13948912708096,128.99872312135753,1874,18.5,29.5,37
1875,1875,19.5,29.5,5.160633023217851,9.764283558280976,20.869986792273416,50.09601669022452,76.78955346929106,119.29277071729514,163.4592174546399,225.29903804895525,197.3674777231562,1875,19.5,29.5,37
1876,1876,20.5,29.5,5.520836916370147,11.105838428596432,22.4835238019592,52.56598520437299,85.39794396994239,111.61236580671624,137.3281487765941,199.4367661554644,197.86603340391525,1876,20.5,29.5,37
1877,1877,21.5,29.5,5.447042528565432,11.448639725291384,20.836750889912874,52.41698025602015,81.38265099382521,125.33076475291315,131.16502425668682,244.6625354195252,233.6972559880601,1877,21.5,29.5,37
1878,1878,22.5,29.5,5.261302751926451,10.42947817184294,19.75714593508397,49.09237934831404,72.85793442122407,113.7824246653936,146.7106030438272,203.3275448205152,234.55898746260516,1878,22.5,29.5,37
1879,1879,23.5,29.5,3.721233619666147,6.767435502333921,14.428786889293931,39.69118600660017,56.87805035935963,82.11691984789951,106.64497787647072,155.68779839135397,158.35563093133808,1879,23.5,29.5,37
1880,1880,24.5,29.5,1.481403957496016,2.9563978273849707,5.155350672102048,12.686193772674756,24.72125934183019,28.91250259615203,36.00450042077184,36.68350359218682,64.23306205416006,1880,24.5,29.5,37
1881,1881,25.5,29.5,3.4646403369645795,6.655044634092105,13.606972651538886,31.58582512820107,49.004954087171136,57.29917491952348,81.82540302250399,92.2380122912991,130.50331410123206,1881,25.5,29.5,50
1882,1882,26.5,29.5,3.674605626730124,6.566917688965504,13.471756457906949,33.48250036864567,63.68511053013811,77.00681137370853,121.324391082178,144.18291063014348,153.44423465808725,1882,26.5,29.5,50
1883,1883,27.5,29.5,5.039111230954379,8.465174702356304,18.71512761891548,43.3187651484654,71.77441645386014,96.28928377118552,147.30738853476575,196.32174132577552,201.72551225169357,1883,27.5,29.5,50
1884,1884,28.5,29.5,4.206158324656602,7.253639067234406,16.015337042115238,41.75660910055229,58.40356294582877,92.04924874964456,133.5693703192315,199.08355494399055,184.78669660453087,1884,28.5,29.5,50
1885,1885,29.5,29.5,4.303479324864852,7.49310498602828,18.1925230383338,44.048691226449016,62.80114691739375,90.72279879760016,138.8371836131587,175.15341254147688,183.46176168325704,1885,29.5,29.5,50
1886,1886,30.5,29.5,3.6255757398730815,6.732989715520861,15.741957662215563,37.621302117952304,63.752804273563584,84.07243052832294,131.142079852562,175.3493661095342,171.83321592915615,1886,30.5,29.5,18
1887,1887,31.5,29.5,3.2695792323712465,4.967185462483696,8.856429993824424,23.73996021190816,40.68212241637199,60.08427487097919,93.43734519175936,103.5045320357771,143.90968385571966,1887,31.5,29.5,18
1888,1888,32.5,29.5,3.6469593298214247,7.249179244657101,13.703398200301798,34.289828085851546,49.12003744925874,70.14958501903902,108.51943961168996,141.41354260298272,150.64656615985723,1888,32.5,29.5,18
1889,1889,33.5,29.5,4.87672036453301,9.963505769926131,18.969021709332548,46.10896902887954,67.66598930383564,92.88651998221978,147.72375822392533,183.572202710581,197.88733054964817,1889,33.5,29.5,18
1890,1890,34.5,29.5,5.167459294424817,11.743147984075229,20.84439677154055,50.92147042323817,86.71885824066297,103.1533677128854,172.0289211483951,229.1247997148029,248.55427382523067,1890,34.5,29.5,18
1891,1891,35.5,29.5,4.318990393480274,7.448515239654408,14.832368329221094,32.60617674550571,56.955940236507104,86.30323201293498,124.37728689724504,157.0490237207159,178.7907376964952,1891,35.5,29.5,18
1892,1892,36.5,29.5,1.7292249187073143,2.8264422397117013,4.102345798174155,19.37874229090764,39.09434406976251,49.02601537623135,73.73281293650932,86.98009542892575,113.66916972383738,1892,36.5,29.5,13
1893,1893,37.5,29.5,2.3198449091184057,3.820900709607304,6.4529232484905,14.636295799764968,30.192578610256263,34.2686238390615,43.97136055493126,50.62260208221478,64.79668540478966,1893,37.5,29.5,13
1894,1894,38.5,29.5,2.493448945219656,3.9767552836630977,6.792688599666424,15.753888181043514,24.95222450669928,34.94027514557926,44.83763740235633,46.83324555845633,75.29463161060544,1894,38.5,29.5,13
1895,1895,39.5,29.5,3.7893011786710527,6.879629090948866,12.352060450049684,31.81926630946983,43.57215326064008,67.30239490060964,87.70290690280832,103.11813957822058,126.3899289872386,1895,39.5,29.5,13
1896,1896,40.5,29.5,4.942313448807913,9.720375738877795,18.28889701317977,45.74247519860375,77.95443830352691,89.97519891661065,140.19227223836273,187.62421171473645,172.07587840753015,1896,40.5,29.5,78
1897,1897,41.5,29.5,3.826133125540285,7.336632519301274,14.836771851344889,39.21604853606351,63.952664847147176,97.65902507296916,150.20247271504792,190.7209301747941,207.00018009087296,1897,41.5,29.5,78
1898,1898,42.5,29.5,3.143988363111362,4.411045942827511,14.061438732840983,33.95707239554791,55.55027741241577,79.54670844738695,126.68345116845208,151.2733156698864,164.60057749774094,1898,42.5,29.5,78
1899,1899,43.5,29.5,3.591559035511692,4.7774009566867015,16.27928705310995,40.532763259540886,67.04099242070205,98.51566410721456,139.89469548896622,187.77988559147929,185.8502538128393,1899,43.5,29.5,78
1900,1900,44.5,29.5,4.937688163167469,10.0987009501685,21.78713396983529,52.87002208487317,88.82943048455645,103.86668838970364,166.02479930829304,229.5299378345313,254.2197135158483,1900,44.5,29.5,78
1901,1901,45.5,29.5,5.003021763709394,10.385150149520472,22.71721833397582,55.89731006061798,93.57763539371766,105.72986830848237,152.6100443780473,245.39626016010163,239.26074172237767,1901,45.5,29.5,78
1902,1902,46.5,29.5,5.2771261575928055,11.72617241275938,19.695906263604527,57.45868320214562,93.07796851980449,105.2392627018304,144.1387130139268,223.8217971446497,206.82706441236735,1902,46.5,29.5,78
1903,1903,47.5,29.5,5.235944996474835,11.827779101022978,21.840235836478616,65.68084977527501,93.51167881500172,116.50067709079454,156.07681997889006,223.663227224247,270.1070704777467,1903,47.5,29.5,40
1904,1904,48.5,29.5,6.056450480253658,13.669335935972104,21.162418360254783,61.54685321281397,107.40111596411526,132.16569377142935,180.890489955346,246.2632220590624,270.31925240732056,1904,48.5,29.5,40
1905,1905,49.5,29.5,6.196371061579961,11.590712825296992,24.650813155702732,64.11115317183629,99.70951149427226,124.42960322617698,195.7669670172372,256.8904480743504,269.35368889610965,1905,49.5,29.5,39
